,full_name,link,phone
2320,Bharat 2+,http://www.gsmarena.com/micromax_bharat_2+-8917.php,Micromax
2321,Selfie 2 Note Q4601,http://www.gsmarena.com/micromax_selfie_2_note_q4601-8920.php,Micromax
2322,Canvas Infinity,http://www.gsmarena.com/micromax_canvas_infinity-8823.php,Micromax
2323,Evok Dual Note E4815,http://www.gsmarena.com/micromax_evok_dual_note_e4815-8829.php,Micromax
2324,Selfie 2 Q4311,http://www.gsmarena.com/micromax_selfie_2_q4311-8795.php,Micromax
2325,Canvas 1,http://www.gsmarena.com/micromax_canvas_1-8772.php,Micromax
2326,Canvas 2 Q4310,http://www.gsmarena.com/micromax_canvas_2_q4310-8755.php,Micromax
2327,Canvas Evok Power Q4260,http://www.gsmarena.com/micromax_canvas_evok_power_q4260-8652.php,Micromax
2328,Canvas Evok Note E453,http://www.gsmarena.com/micromax_canvas_evok_note_e453-8651.php,Micromax
2329,Bharat 2 Q402,http://www.gsmarena.com/micromax_bharat_2_q402-8643.php,Micromax
2330,Dual 5,http://www.gsmarena.com/micromax_dual_5-8631.php,Micromax
2331,Spark Vdeo Q415,http://www.gsmarena.com/micromax_spark_vdeo_q415-8628.php,Micromax
2332,Vdeo 5,http://www.gsmarena.com/micromax_vdeo_5-8576.php,Micromax
2333,Vdeo 4,http://www.gsmarena.com/micromax_vdeo_4-8575.php,Micromax
2334,Vdeo 3,http://www.gsmarena.com/micromax_vdeo_3-8574.php,Micromax
2335,Vdeo 2,http://www.gsmarena.com/micromax_vdeo_2-8498.php,Micromax
2336,Vdeo 1,http://www.gsmarena.com/micromax_vdeo_1-8497.php,Micromax
2337,Canvas Spark 4G Q4201,http://www.gsmarena.com/micromax_canvas_spark_4g_q4201-8431.php,Micromax
2338,Canvas Fire 6 Q428,http://www.gsmarena.com/micromax_canvas_fire_6_q428-8405.php,Micromax
2339,Canvas 5 Lite Q462,http://www.gsmarena.com/micromax_canvas_5_lite_q462-8365.php,Micromax
2340,Bolt Q381,http://www.gsmarena.com/micromax_bolt_q381-8261.php,Micromax
2341,Canvas Mega 2 Q426,http://www.gsmarena.com/micromax_canvas_mega_2_q426-8260.php,Micromax
2342,Canvas Spark 2 Plus Q350,http://www.gsmarena.com/micromax_canvas_spark_2_plus_q350-8259.php,Micromax
2343,Canvas Spark 3 Q385,http://www.gsmarena.com/micromax_canvas_spark_3_q385-8258.php,Micromax
2344,Canvas Amaze 2 E457,http://www.gsmarena.com/micromax_canvas_amaze_2_e457-8257.php,Micromax
2345,Canvas xp 4G Q413,http://www.gsmarena.com/micromax_canvas_xp_4g_q413-8225.php,Micromax
2346,Bolt Supreme 2 Q301,http://www.gsmarena.com/micromax_bolt_supreme_2_q301-8224.php,Micromax
2347,Bolt Supreme Q300,http://www.gsmarena.com/micromax_bolt_supreme_q300-8226.php,Micromax
2348,Studio View,http://www.gsmarena.com/blu_studio_view-9184.php,BLU
2349,Vivo XL3,http://www.gsmarena.com/blu_vivo_xl3-9165.php,BLU
2350,Vivo One Plus,http://www.gsmarena.com/blu_vivo_one_plus-9154.php,BLU
2351,Dash L4,http://www.gsmarena.com/blu_dash_l4-9146.php,BLU
2352,Vivo X Link,http://www.gsmarena.com/blu_vivo_x_link-9132.php,BLU
2353,Vivo XL3 Plus,http://www.gsmarena.com/blu_vivo_xl3_plus-9131.php,BLU
2354,Vivo X,http://www.gsmarena.com/blu_vivo_x-9072.php,BLU
2355,Studio J8M LTE,http://www.gsmarena.com/blu_studio_j8m_lte-9064.php,BLU
2356,Vivo One,http://www.gsmarena.com/blu_vivo_one-9063.php,BLU
2357,Studio View XL,http://www.gsmarena.com/blu_studio_view_xl-9007.php,BLU
2358,Dash L5 LTE,http://www.gsmarena.com/blu_dash_l5_lte-8965.php,BLU
2359,Dash L4 LTE,http://www.gsmarena.com/blu_dash_l4_lte-8964.php,BLU
2360,Grand 5.5 HD II,http://www.gsmarena.com/blu_grand_5_5_hd_ii-8952.php,BLU
2361,Life One X3,http://www.gsmarena.com/blu_life_one_x3-8946.php,BLU
2362,R2 Plus,http://www.gsmarena.com/blu_r2_plus-8945.php,BLU
2363,Studio G3,http://www.gsmarena.com/blu_studio_g3-8924.php,BLU
2364,Grand M2 LTE,http://www.gsmarena.com/blu_grand_m2_lte-8925.php,BLU
2365,C5 LTE,http://www.gsmarena.com/blu_c5_lte-8926.php,BLU
2366,Grand M2,http://www.gsmarena.com/blu_grand_m2-8906.php,BLU
2367,C5,http://www.gsmarena.com/blu_c5-8905.php,BLU
2368,S1,http://www.gsmarena.com/blu_s1-8865.php,BLU
2369,Grand XL LTE,http://www.gsmarena.com/blu_grand_xl_lte-8846.php,BLU
2370,Touchbook M7,http://www.gsmarena.com/blu_touchbook_m7-8845.php,BLU
2371,Studio Pro,http://www.gsmarena.com/blu_studio_pro-8842.php,BLU
2372,Studio G Mini,http://www.gsmarena.com/blu_studio_g_mini-8841.php,BLU
2373,Vivo 8,http://www.gsmarena.com/blu_vivo_8-8835.php,BLU
2374,Studio J8,http://www.gsmarena.com/blu_studio_j8-8824.php,BLU
2375,Studio J8 LTE,http://www.gsmarena.com/blu_studio_j8_lte-8825.php,BLU
2376,Touchbook M7 Pro,http://www.gsmarena.com/blu_touchbook_m7_pro-8826.php,BLU
2377,Grand Mini,http://www.gsmarena.com/blu_grand_mini-8796.php,BLU
2378,R2 LTE,http://www.gsmarena.com/blu_r2_lte-8773.php,BLU
2379,R2,http://www.gsmarena.com/blu_r2-8774.php,BLU
2380,Tank Xtreme Pro,http://www.gsmarena.com/blu_tank_xtreme_pro-8736.php,BLU
2381,Studio J1,http://www.gsmarena.com/blu_studio_j1-8735.php,BLU
2382,Grand X LTE,http://www.gsmarena.com/blu_grand_x_lte-8732.php,BLU
2383,Grand XL,http://www.gsmarena.com/blu_grand_xl-8731.php,BLU
2384,Studio J2,http://www.gsmarena.com/blu_studio_j2-8713.php,BLU
2385,Studio Mega,http://www.gsmarena.com/blu_studio_mega-8709.php,BLU
2386,R1 Plus,http://www.gsmarena.com/blu_r1_plus-8670.php,BLU
2387,Studio Selfie LTE,http://www.gsmarena.com/blu_studio_selfie_lte-8653.php,BLU
2388,View2 Pro,http://www.gsmarena.com/wiko_view2_pro-9104.php,Wiko
2389,View2,http://www.gsmarena.com/wiko_view2-9105.php,Wiko
2390,View Prime,http://www.gsmarena.com/wiko_view_prime-8992.php,Wiko
2391,View XL,http://www.gsmarena.com/wiko_view_xl-8993.php,Wiko
2392,View,http://www.gsmarena.com/wiko_view-8991.php,Wiko
2393,WIM,http://www.gsmarena.com/wiko_wim-8994.php,Wiko
2394,WIM Lite,http://www.gsmarena.com/wiko_wim_lite-8995.php,Wiko
2395,Upulse,http://www.gsmarena.com/wiko_upulse-9032.php,Wiko
2396,Upulse lite,http://www.gsmarena.com/wiko_upulse_lite-9031.php,Wiko
2397,Tommy2 Plus,http://www.gsmarena.com/wiko_tommy2_plus-8997.php,Wiko
2398,Tommy2,http://www.gsmarena.com/wiko_tommy2-8996.php,Wiko
2399,Harry,http://www.gsmarena.com/wiko_harry-9017.php,Wiko
2400,Jerry2,http://www.gsmarena.com/wiko_jerry2-9019.php,Wiko
2401,Jerry,http://www.gsmarena.com/wiko_jerry-9018.php,Wiko
2402,Kenny,http://www.gsmarena.com/wiko_kenny-9020.php,Wiko
2403,Lenny3 Max,http://www.gsmarena.com/wiko_lenny3_max-9021.php,Wiko
2404,Lenny4,http://www.gsmarena.com/wiko_lenny4-9022.php,Wiko
2405,Lenny4 Plus,http://www.gsmarena.com/wiko_lenny4_plus-9023.php,Wiko
2406,Ufeel fab,http://www.gsmarena.com/wiko_ufeel_fab-9028.php,Wiko
2407,Ufeel go,http://www.gsmarena.com/wiko_ufeel_go-9029.php,Wiko
2408,Ufeel,http://www.gsmarena.com/wiko_ufeel-9030.php,Wiko
2409,U Feel Prime,http://www.gsmarena.com/wiko_u_feel_prime-8545.php,Wiko
2410,U Feel Lite,http://www.gsmarena.com/wiko_u_feel_lite-8204.php,Wiko
2411,Tommy,http://www.gsmarena.com/wiko_tommy-8203.php,Wiko
2412,Sunny2 Plus,http://www.gsmarena.com/wiko_sunny2_plus-9026.php,Wiko
2413,Sunny2,http://www.gsmarena.com/wiko_sunny2-9025.php,Wiko
2414,Sunny,http://www.gsmarena.com/wiko_sunny-8202.php,Wiko
2415,Sunny Max,http://www.gsmarena.com/wiko_sunny_max-9027.php,Wiko
2416,Robby2,http://www.gsmarena.com/wiko_robby2-9024.php,Wiko
2417,Robby,http://www.gsmarena.com/wiko_robby-8201.php,Wiko
2418,Lenny3,http://www.gsmarena.com/wiko_lenny3-8200.php,Wiko
2419,Fever SE,http://www.gsmarena.com/wiko_fever_se-8199.php,Wiko
2420,Pulp Fab 4G,http://www.gsmarena.com/wiko_pulp_fab_4g-7814.php,Wiko
2421,Pulp Fab,http://www.gsmarena.com/wiko_pulp_fab-7813.php,Wiko
2422,Pulp,http://www.gsmarena.com/wiko_pulp-7812.php,Wiko
2423,Pulp 4G,http://www.gsmarena.com/wiko_pulp_4g-7811.php,Wiko
2424,Fever 4G,http://www.gsmarena.com/wiko_fever_4g-7810.php,Wiko
2425,Lenny2,http://www.gsmarena.com/wiko_lenny2-7764.php,Wiko
2426,Rainbow Jam,http://www.gsmarena.com/wiko_rainbow_jam-7626.php,Wiko
2427,Rainbow Jam 4G,http://www.gsmarena.com/wiko_rainbow_jam_4g-7625.php,Wiko
2428,X21i,http://www.gsmarena.com/vivo_x21i-9201.php,vivo
2429,Y53i,http://www.gsmarena.com/vivo_y53i-9186.php,vivo
2430,Y71,http://www.gsmarena.com/vivo_y71-9148.php,vivo
2431,V9 Youth,http://www.gsmarena.com/vivo_v9_youth-9167.php,vivo
2432,V9,http://www.gsmarena.com/vivo_v9-9117.php,vivo
2433,X21 UD,http://www.gsmarena.com/vivo_x21_ud-9123.php,vivo
2434,X21,http://www.gsmarena.com/vivo_x21-9124.php,vivo
2435,V7,http://www.gsmarena.com/vivo_v7-8937.php,vivo
2436,X20 Plus,http://www.gsmarena.com/vivo_x20_plus-8873.php,vivo
2437,X20 Plus UD,http://www.gsmarena.com/vivo_x20_plus_ud-9005.php,vivo
2438,X20,http://www.gsmarena.com/vivo_x20-8852.php,vivo
2439,V7+,http://www.gsmarena.com/vivo_v7+-8853.php,vivo
2440,Y65,http://www.gsmarena.com/vivo_y65-9113.php,vivo
2441,Y69,http://www.gsmarena.com/vivo_y69-8831.php,vivo
2442,Y53,http://www.gsmarena.com/vivo_y53-8775.php,vivo
2443,X9s Plus,http://www.gsmarena.com/vivo_x9s_plus-8680.php,vivo
2444,X9s,http://www.gsmarena.com/vivo_x9s-8745.php,vivo
2445,V5s,http://www.gsmarena.com/vivo_v5s-8664.php,vivo
2446,Y25,http://www.gsmarena.com/vivo_y25-8616.php,vivo
2447,Y55s,http://www.gsmarena.com/vivo_y55s-8588.php,vivo
2448,V5 Lite,http://www.gsmarena.com/vivo_v5_lite-8532.php,vivo
2449,V5 Plus,http://www.gsmarena.com/vivo_v5_plus-8528.php,vivo
2450,Y67,http://www.gsmarena.com/vivo_y67-8417.php,vivo
2451,Xplay6,http://www.gsmarena.com/vivo_xplay6-8436.php,vivo
2452,X9 Plus,http://www.gsmarena.com/vivo_x9_plus-8434.php,vivo
2453,X9,http://www.gsmarena.com/vivo_x9-8433.php,vivo
2454,V5,http://www.gsmarena.com/vivo_v5-8430.php,vivo
2455,X7 Plus,http://www.gsmarena.com/vivo_x7_plus-8181.php,vivo
2456,X7,http://www.gsmarena.com/vivo_x7-8180.php,vivo
2457,V3Max,http://www.gsmarena.com/vivo_v3max-8024.php,vivo
2458,V3,http://www.gsmarena.com/vivo_v3-8023.php,vivo
2459,X6S Plus,http://www.gsmarena.com/vivo_x6s_plus-8020.php,vivo
2460,X6S,http://www.gsmarena.com/vivo_x6s-8019.php,vivo
2461,Xplay5 Elite,http://www.gsmarena.com/vivo_xplay5_elite-7970.php,vivo
2462,Xplay5,http://www.gsmarena.com/vivo_xplay5-7966.php,vivo
2463,Y51,http://www.gsmarena.com/vivo_y51-7785.php,vivo
2464,X6,http://www.gsmarena.com/vivo_x6-7778.php,vivo
2465,X6Plus,http://www.gsmarena.com/vivo_x6plus-7779.php,vivo
2466,Y15S,http://www.gsmarena.com/vivo_y15s-7518.php,vivo
2467,V1,http://www.gsmarena.com/vivo_v1-7522.php,vivo
2468,Le Pro 3 AI Edition,http://www.gsmarena.com/leeco_le_pro_3_ai_edition-8275.php,LeEco
2469,Le Pro3 Elite,http://www.gsmarena.com/leeco_le_pro3_elite-8614.php,LeEco
2470,Le S3,http://www.gsmarena.com/leeco_le_s3-8393.php,LeEco
2471,Le Pro3,http://www.gsmarena.com/leeco_le_pro3-8344.php,LeEco
2472,Le Max 2,http://www.gsmarena.com/leeco_le_max_2-8051.php,LeEco
2473,Le 2 Pro,http://www.gsmarena.com/leeco_le_2_pro-8052.php,LeEco
2474,Le 2,http://www.gsmarena.com/leeco_le_2-8053.php,LeEco
2475,Le Max,http://www.gsmarena.com/leeco_le_max-8054.php,LeEco
2476,Le 1s,http://www.gsmarena.com/leeco_le_1s-8055.php,LeEco
2477,P95,http://www.gsmarena.com/panasonic_p95-9192.php,Panasonic
2478,Eluga I7,http://www.gsmarena.com/panasonic_eluga_i7-9176.php,Panasonic
2479,Eluga Ray 550,http://www.gsmarena.com/panasonic_eluga_ray_550-9149.php,Panasonic
2480,P101,http://www.gsmarena.com/panasonic_p101-9172.php,Panasonic
2481,P100,http://www.gsmarena.com/panasonic_p100-9062.php,Panasonic
2482,Eluga I9,http://www.gsmarena.com/panasonic_eluga_i9-8960.php,Panasonic
2483,Eluga C,http://www.gsmarena.com/panasonic_eluga_c-8954.php,Panasonic
2484,P91,http://www.gsmarena.com/panasonic_p91-8939.php,Panasonic
2485,Eluga I5,http://www.gsmarena.com/panasonic_eluga_i5-8932.php,Panasonic
2486,Eluga A4,http://www.gsmarena.com/panasonic_eluga_a4-8931.php,Panasonic
2487,P99,http://www.gsmarena.com/panasonic_p99-8878.php,Panasonic
2488,Eluga I4,http://www.gsmarena.com/panasonic_eluga_i4-8875.php,Panasonic
2489,Eluga Ray 500,http://www.gsmarena.com/panasonic_eluga_ray_500-8870.php,Panasonic
2490,Eluga Ray 700,http://www.gsmarena.com/panasonic_eluga_ray_700-8869.php,Panasonic
2491,P9,http://www.gsmarena.com/panasonic_p9-8851.php,Panasonic
2492,Eluga I2 Activ,http://www.gsmarena.com/panasonic_eluga_i2_activ-8816.php,Panasonic
2493,Eluga A3 Pro,http://www.gsmarena.com/panasonic_eluga_a3_pro-8813.php,Panasonic
2494,Eluga A3,http://www.gsmarena.com/panasonic_eluga_a3-8812.php,Panasonic
2495,P55 Max,http://www.gsmarena.com/panasonic_p55_max-8771.php,Panasonic
2496,Eluga i3 Mega,http://www.gsmarena.com/panasonic_eluga_i3_mega-8708.php,Panasonic
2497,P85,http://www.gsmarena.com/panasonic_p85-8689.php,Panasonic
2498,Eluga Ray,http://www.gsmarena.com/panasonic_eluga_ray-8688.php,Panasonic
2499,Eluga Mark 2,http://www.gsmarena.com/panasonic_eluga_mark_2-8671.php,Panasonic
2500,Eluga Ray X,http://www.gsmarena.com/panasonic_eluga_ray_x-8650.php,Panasonic
2501,Eluga Ray Max,http://www.gsmarena.com/panasonic_eluga_ray_max-8649.php,Panasonic
2502,Elite x3,http://www.gsmarena.com/hp_elite_x3-7954.php,HP
2503,Slate 17,http://www.gsmarena.com/hp_slate_17-7030.php,HP
2504,Pro Slate 12,http://www.gsmarena.com/hp_pro_slate_12-6963.php,HP
2505,Pro Slate 10 EE G1,http://www.gsmarena.com/hp_pro_slate_10_ee_g1-6964.php,HP
2506,Pro Slate 8,http://www.gsmarena.com/hp_pro_slate_8-6962.php,HP
2507,Slate6 VoiceTab II,http://www.gsmarena.com/hp_slate6_voicetab_ii-6831.php,HP
2508,10 Plus,http://www.gsmarena.com/hp_10_plus-6811.php,HP
2509,7 VoiceTab,http://www.gsmarena.com/hp_7_voicetab-6784.php,HP
2510,7 Plus,http://www.gsmarena.com/hp_7_plus-6377.php,HP
2511,8,http://www.gsmarena.com/hp_8-6199.php,HP
2512,Slate7 VoiceTab Ultra,http://www.gsmarena.com/hp_slate7_voicetab_ultra-7013.php,HP
2513,Slate7 VoiceTab,http://www.gsmarena.com/hp_slate7_voicetab-5971.php,HP
2514,Slate6 VoiceTab,http://www.gsmarena.com/hp_slate6_voicetab-5970.php,HP
2515,Slate8 Pro,http://www.gsmarena.com/hp_slate8_pro-5885.php,HP
2516,Slate10 HD,http://www.gsmarena.com/hp_slate10_hd-5884.php,HP
2517,Slate7 Extreme,http://www.gsmarena.com/hp_slate7_extreme-5883.php,HP
2518,Slate7 Plus,http://www.gsmarena.com/hp_slate7_plus-5882.php,HP
2519,Slate 7,http://www.gsmarena.com/hp_slate_7-5317.php,HP
2520,TouchPad 4G,http://www.gsmarena.com/hp_touchpad_4g-4044.php,HP
2521,Veer 4G,http://www.gsmarena.com/hp_veer_4g-3943.php,HP
2522,Veer,http://www.gsmarena.com/hp_veer-3771.php,HP
2523,Pre 3 CDMA,http://www.gsmarena.com/hp_pre_3_cdma-4105.php,HP
2524,Pre 3,http://www.gsmarena.com/hp_pre_3-3770.php,HP
2525,TouchPad,http://www.gsmarena.com/hp_touchpad-3839.php,HP
2526,iPAQ Glisten,http://www.gsmarena.com/hp_ipaq_glisten-3036.php,HP
2527,iPAQ Voice Messenger,http://www.gsmarena.com/hp_ipaq_voice_messenger-2561.php,HP
2528,iPAQ Data Messenger,http://www.gsmarena.com/hp_ipaq_data_messenger-2560.php,HP
2529,iPAQ 910c,http://www.gsmarena.com/hp_ipaq_910c-2095.php,HP
2530,iPAQ 610c,http://www.gsmarena.com/hp_ipaq_610c-2094.php,HP
2531,iPAQ 514,http://www.gsmarena.com/hp_ipaq_514-1900.php,HP
2532,iPAQ rw6815,http://www.gsmarena.com/hp_ipaq_rw6815-1803.php,HP
2533,iPAQ rw6828,http://www.gsmarena.com/hp_ipaq_rw6828-1606.php,HP
2534,iPAQ rw6818,http://www.gsmarena.com/hp_ipaq_rw6818-1607.php,HP
2535,iPAQ hw6915,http://www.gsmarena.com/hp_ipaq_hw6915-1459.php,HP
2536,iPAQ hw6910,http://www.gsmarena.com/hp_ipaq_hw6910-1720.php,HP
2537,iPAQ hw6515,http://www.gsmarena.com/hp_ipaq_hw6515-1312.php,HP
2538,iPAQ hw6510,http://www.gsmarena.com/hp_ipaq_hw6510-1313.php,HP
2539,iPAQ h6325,http://www.gsmarena.com/hp_ipaq_h6325-1310.php,HP
2540,iPAQ h6320,http://www.gsmarena.com/hp_ipaq_h6320-1311.php,HP
2541,iPAQ h6315,http://www.gsmarena.com/hp_ipaq_h6315-1309.php,HP
2542,Yureka 2,http://www.gsmarena.com/yu_yureka_2-8864.php,YU
2543,Yunique 2,http://www.gsmarena.com/yu_yunique_2-8788.php,YU
2544,Yureka Black,http://www.gsmarena.com/yu_yureka_black-8714.php,YU
2545,Yunique Plus,http://www.gsmarena.com/yu_yunique_plus-8287.php,YU
2546,Yureka S,http://www.gsmarena.com/yu_yureka_s-8286.php,YU
2547,Yunicorn,http://www.gsmarena.com/yu_yunicorn-8002.php,YU
2548,Yureka Note,http://www.gsmarena.com/yu_yureka_note-8035.php,YU
2549,Yutopia,http://www.gsmarena.com/yu_yutopia-7827.php,YU
2550,Yunique,http://www.gsmarena.com/yu_yunique-7554.php,YU
2551,Yuphoria,http://www.gsmarena.com/yu_yuphoria-7241.php,YU
2552,Yureka Plus,http://www.gsmarena.com/yu_yureka_plus-7436.php,YU
2553,Yureka,http://www.gsmarena.com/yu_yureka-6987.php,YU
2554,s5702 Royale Quattro,http://www.gsmarena.com/verykool_s5702_royale_quattro-9101.php,verykool
2555,s5037 Apollo Quattro,http://www.gsmarena.com/verykool_s5037_apollo_quattro-9100.php,verykool
2556,s5036 Apollo,http://www.gsmarena.com/verykool_s5036_apollo-9099.php,verykool
2557,s5200 Orion,http://www.gsmarena.com/verykool_s5200_orion-8988.php,verykool
2558,s5031 Bolt Turbo,http://www.gsmarena.com/verykool_s5031_bolt_turbo-8955.php,verykool
2559,sl5029 Bolt Pro LTE,http://www.gsmarena.com/verykool_sl5029_bolt_pro_lte-8940.php,verykool
2560,s5029 Bolt Pro,http://www.gsmarena.com/verykool_s5029_bolt_pro-8935.php,verykool
2561,s5205 Orion Pro,http://www.gsmarena.com/verykool_s5205_orion_pro-8934.php,verykool
2562,s6005X Cyprus Pro,http://www.gsmarena.com/verykool_s6005x_cyprus_pro-8933.php,verykool
2563,s5527 Alpha Pro,http://www.gsmarena.com/verykool_s5527_alpha_pro-8828.php,verykool
2564,s5528 Cosmo,http://www.gsmarena.com/verykool_s5528_cosmo-8827.php,verykool
2565,SL5565 Rocket,http://www.gsmarena.com/verykool_sl5565_rocket-8800.php,verykool
2566,T7445,http://www.gsmarena.com/verykool_t7445-8730.php,verykool
2567,s4009 Crystal,http://www.gsmarena.com/verykool_s4009_crystal-8729.php,verykool
2568,s5526 Alpha,http://www.gsmarena.com/verykool_s5526_alpha-8690.php,verykool
2569,s5034 Spear Jr.,http://www.gsmarena.com/verykool_s5034_spear_jr_-8691.php,verykool
2570,s5035 Spear,http://www.gsmarena.com/verykool_s5035_spear-8657.php,verykool
2571,s5028 Bolt,http://www.gsmarena.com/verykool_s5028_bolt-8656.php,verykool
2572,s5027 Bolt Pro,http://www.gsmarena.com/verykool_s5027_bolt_pro-8655.php,verykool
2573,s5007 Lotus Plus,http://www.gsmarena.com/verykool_s5007_lotus_plus-8654.php,verykool
2574,s4513 Luna II,http://www.gsmarena.com/verykool_s4513_luna_ii-8626.php,verykool
2575,SL5560 Maverick Pro,http://www.gsmarena.com/verykool_sl5560_maverick_pro-8566.php,verykool
2576,s5021 Wave Pro,http://www.gsmarena.com/verykool_s5021_wave_pro-8563.php,verykool
2577,s5019 Wave,http://www.gsmarena.com/verykool_s5019_wave-8564.php,verykool
2578,s4008 Leo V,http://www.gsmarena.com/verykool_s4008_leo_v-8478.php,verykool
2579,Sl5200 Eclipse,http://www.gsmarena.com/verykool_sl5200_eclipse-8442.php,verykool
2580,sl5050 Phantom,http://www.gsmarena.com/verykool_sl5050_phantom-8418.php,verykool
2581,s6004 Cyprus Jr.,http://www.gsmarena.com/verykool_s6004_cyprus_jr_-8363.php,verykool
2582,s5524 Maverick III Jr.,http://www.gsmarena.com/verykool_s5524_maverick_iii_jr_-8362.php,verykool
2583,s5525 Maverick III,http://www.gsmarena.com/verykool_s5525_maverick_iii-8361.php,verykool
2584,Kolorpad LTE TL8010,http://www.gsmarena.com/verykool_kolorpad_lte_tl8010-8215.php,verykool
2585,s4007 Leo IV,http://www.gsmarena.com/verykool_s4007_leo_iv-8214.php,verykool
2586,s6005 Cyprus II,http://www.gsmarena.com/verykool_s6005_cyprus_ii-8213.php,verykool
2587,s5530 Maverick II,http://www.gsmarena.com/verykool_s5530_maverick_ii-8173.php,verykool
2588,s5030 Helix II,http://www.gsmarena.com/verykool_s5030_helix_ii-8172.php,verykool
2589,SL5011 Spark LTE,http://www.gsmarena.com/verykool_sl5011_spark_lte-7921.php,verykool
2590,SL6010 Cyprus LTE,http://www.gsmarena.com/verykool_sl6010_cyprus_lte-7890.php,verykool
2591,s5025 Helix,http://www.gsmarena.com/verykool_s5025_helix-7834.php,verykool
2592,s5020 Giant,http://www.gsmarena.com/verykool_s5020_giant-7833.php,verykool
2593,s5001 Lotus,http://www.gsmarena.com/verykool_s5001_lotus-7835.php,verykool
2594,Nitro 55M,http://www.gsmarena.com/maxwest_nitro_55m-8540.php,Maxwest
2595,Nitro 55 LTE,http://www.gsmarena.com/maxwest_nitro_55_lte-8539.php,Maxwest
2596,Nitro 5M,http://www.gsmarena.com/maxwest_nitro_5m-8538.php,Maxwest
2597,Astro 5s,http://www.gsmarena.com/maxwest_astro_5s-8412.php,Maxwest
2598,Gravity 5 LTE,http://www.gsmarena.com/maxwest_gravity_5_lte-8021.php,Maxwest
2599,Astro X4,http://www.gsmarena.com/maxwest_astro_x4-7930.php,Maxwest
2600,Astro X55,http://www.gsmarena.com/maxwest_astro_x55-7889.php,Maxwest
2601,Vice,http://www.gsmarena.com/maxwest_vice-7873.php,Maxwest
2602,Gravity 5.5 LTE,http://www.gsmarena.com/maxwest_gravity_5_5_lte-7629.php,Maxwest
2603,Gravity 5,http://www.gsmarena.com/maxwest_gravity_5-7589.php,Maxwest
2604,Astro 6,http://www.gsmarena.com/maxwest_astro_6-7566.php,Maxwest
2605,Astro X5,http://www.gsmarena.com/maxwest_astro_x5-7565.php,Maxwest
2606,Blade,http://www.gsmarena.com/maxwest_blade-7398.php,Maxwest
2607,Astro 3.5,http://www.gsmarena.com/maxwest_astro_3_5-7564.php,Maxwest
2608,Nitro 5,http://www.gsmarena.com/maxwest_nitro_5-7379.php,Maxwest
2609,Astro 4.5,http://www.gsmarena.com/maxwest_astro_4_5-7360.php,Maxwest
2610,Nitro Phablet 71,http://www.gsmarena.com/maxwest_nitro_phablet_71-6984.php,Maxwest
2611,Nitro 5.5,http://www.gsmarena.com/maxwest_nitro_5_5-6983.php,Maxwest
2612,Astro 5,http://www.gsmarena.com/maxwest_astro_5-6840.php,Maxwest
2613,MX-110,http://www.gsmarena.com/maxwest_mx_110-6817.php,Maxwest
2614,Astro 4,http://www.gsmarena.com/maxwest_astro_4-6720.php,Maxwest
2615,Astro JR,http://www.gsmarena.com/maxwest_astro_jr-6672.php,Maxwest
2616,Virtue Z5,http://www.gsmarena.com/maxwest_virtue_z5-6517.php,Maxwest
2617,Gravity 5.5,http://www.gsmarena.com/maxwest_gravity_5_5-6417.php,Maxwest
2618,Gravity 6,http://www.gsmarena.com/maxwest_gravity_6-6358.php,Maxwest
2619,Orbit 330G,http://www.gsmarena.com/maxwest_orbit_330g-6274.php,Maxwest
2620,Orbit 6200T,http://www.gsmarena.com/maxwest_orbit_6200t-6273.php,Maxwest
